id_cliente,compras,recencia,valor
4968,3,7.85,268.4
4969,2,10.45,285.61
4970,1,6.1,430.77
4971,2,10.8,537.42
4972,1,9,123.87
4973,3,8.5,181.14
4974,3,9.6,140.99
4975,1,7,135.94
4976,7,5.3,594.3
4977,1,10.4,181.58
4978,1,11,303.92
4979,6,2.8,574.83
4980,2,4.1,221.52
4981,1,11,203.54
4982,1,7,165.57
4983,4,8.3,480.88
4984,2,9.4,300.1
4985,2,7.5,500.12
4986,3,5.4,284.12
4987,2,9.6,301.1
4988,2,7.5,189.09
4989,2,5,67.99
4990,1,6.2,259.1
4991,3,6.1,184.58
4992,2,5,93.86
4993,4,4.5,192.99
4994,4,4.1,236.58
4995,2,7.1,559.75
4996,2,8.5,271.86
4997,3,7.3,294.72
4998,10,4.8,386.82
4999,3,7,220.79
5000,1,12,218.07
5001,3,6.1,239.52
5002,6,4.9,613.93
5003,3,3.7,125.15
5004,2,4.5,271.95
5005,2,7,292.14
5006,1,9.8,261.25
5007,2,5,179.42
5008,1,11.1,269.66
5009,1,7,91.87
5010,2,10,192.38
5011,1,5.2,295.9
5012,5,9.7,356.14
5013,1,6.5,236.83
5014,2,8.6,145.08
5015,9,6,354.02
5016,1,11.4,399.96
5017,2,3.8,337.25
5018,9,2.6,560.59
5019,1,8,177.27
5020,1,7.4,262.99
5021,2,8,194.93
5022,1,7.75,78.27
5023,2,7.6,289.07
5024,3,4.6,314.07
5025,1,6.3,185.18
5026,1,8,258.28
5027,1,8.4,302.86
5028,2,7.9,279.67
5029,2,9.4,106.82
5030,2,8.75,311.24
5031,2,6,158.74
5032,1,6.7,115.1
5033,3,9.2,277.67
5034,3,7,207.46
5035,1,7,65.37
5036,2,10.3,240.85
5037,2,8.1,187.73
5038,3,6.2,475.96
5039,2,6,172.6
5040,2,6.7,319.21
5041,1,11.8,195.54
5042,2,8,69.75
5043,1,8.8,142.31
5044,1,11,282.88
5045,2,5.7,332.2
5046,2,6.75,514.1
5047,4,7.1,442.72
5048,4,8.1,241.53
5049,3,8.5,290.92
5050,2,6,101.36
5051,1,10,89.52
5052,1,7,249.77
5053,3,6,109.94
5054,2,3.6,176.07
5055,3,9,267.65
5056,4,6.4,475.43
5057,1,9.5,124.75
5058,1,8.5,199.66
5059,4,7.3,171.87
5060,2,7.9,277.64
5061,1,9.5,233.12
5062,4,9.7,169.15
5063,3,9.8,345.26
5064,3,8.9,331.35
5065,2,6.85,432.33
5066,1,8,93.74
5067,1,9.5,179.95
5068,9,5,400.05
5069,3,5,224.23
5070,2,11.1,202.85
5071,1,6.6,339.15
5072,4,9.8,347.29
5073,1,9,224.75
5074,3,9.75,67.23
5075,1,8.5,254.99
5076,3,6.25,457.09
5077,1,9.3,111.75
5078,1,9.7,368.25
5079,4,6.5,182.62
5080,2,6,74.87
5081,4,11.1,440.66
5082,4,6.9,485.4
5083,4,7.1,279.72
5084,2,11,87.07
5085,1,9.2,229.12
5086,2,8.5,277
5087,2,8,155.26
5088,3,6.5,186.32
5089,2,6.2,342.66
5090,9,4.4,409.43
5091,2,3.9,250.37
5092,2,7,178.87
5093,1,8.5,166.06
5094,3,11,167.32
5095,1,8.5,173.67
5096,2,6.95,152.69
5097,1,7,179.32
5098,2,9.5,305.12
5099,1,8.95,148.68
5100,3,8.5,172
5101,4,7.7,527.33
5102,2,10.8,246.58
5103,1,8.6,293.39
5104,1,5.1,227.82
5105,2,10.15,73.02
5106,2,3.7,289.12
5107,1,9.05,191.83
5108,1,7.7,298.18
5109,1,9.2,338.79
5110,4,11,190.72
5111,1,10.4,329.9
5112,2,7.4,194.15
5113,2,6.4,557.36
5114,2,10,223.51
5115,4,4.1,165.58
5116,10,2.9,513.95
5117,3,3.8,116.25
5118,1,9.8,456.43
5119,4,6.2,343.63
5120,1,7.5,172.13
5121,2,6.8,446.39
5122,2,6.9,414.53
5123,3,7.6,106.38
5124,1,10.6,447.19
5125,1,5.8,265.29
5126,5,6.6,355.03
5127,9,4.2,601.26
5128,2,9.5,262.78
5129,2,8,301.61
5130,1,11.4,202.19
5131,1,10.1,299.93
5132,4,8.95,123.6
5133,2,10.8,284.4
5134,3,8.8,63.33
5135,3,7.2,211.69
5136,3,6.8,196.24
5137,4,8.3,310.3
5138,2,6,227.95
5139,3,9.3,119.76
5140,1,11,311.32
5141,2,8.6,434.23
5142,1,7,163.17
5143,2,6.1,302.75
5144,1,8,177.91
5145,3,8,92.68
5146,4,4.4,227.91
5147,3,10.1,341.53
5148,4,7,431.63
5149,2,5.4,125.15
5150,4,6.9,181.69
5151,4,8.95,123.6
5152,1,6.25,131.24
5153,2,7,275.22
5154,10,5.8,335.86
5155,2,8.5,301.25
5156,2,9.5,115.41
5157,1,6.2,577.03
5158,4,4.2,323.69
5159,3,7.4,202.13
5160,2,6.4,575.37
5161,4,7.7,280.15
5162,2,11.4,202.16
5163,2,6.8,245.34
5164,3,6.4,200.98
5165,3,8.5,185.71
5166,1,9,309.83
5167,3,7.9,270.61
5168,3,7.1,251.58
5169,3,9,122.86
5170,2,5.7,322.15
5171,3,7.8,335.26
5172,1,10,195.08
5173,1,7,175.11
5174,3,9.35,71.46
5175,2,8.5,213.43
5176,1,8,294.95
5177,2,7.1,455.82
5178,1,4.4,158.88
5179,1,6.25,303.25
5180,2,11.6,552.22
5181,2,10.8,180.42
5182,9,5.8,547.83
5183,2,4.9,149.33
5184,10,4.3,410.33
5185,1,6.35,198.41
5186,5,4.7,249.12
5187,4,12,226.74
5188,2,6.7,434.27
5189,3,7.5,171.83
5190,2,6.45,247.6
5191,1,9,275.26
5192,1,8.6,211.32
5193,2,6.05,96.85
5194,5,3.7,311.13
5195,2,6,204.47
5196,5,10.7,260.13
5197,3,5.4,281.82
5198,1,7,180.7
5199,4,6.3,285.77
5200,4,9,219.57
5201,1,8.5,294.29
5202,4,10,132.73
5203,4,11.2,227.77
5204,4,6.8,310.25
5205,4,8.9,243.32
5206,1,9,236.16
5207,1,6.5,151.7
5208,8,5.1,492.15
5209,4,5.6,272.33
5210,9,3,398.98
5211,1,7.2,170.92
5212,1,10,239.12
5213,4,5.3,197.78
5214,3,8.75,180.24
5215,3,6.5,215.45
5216,2,6.45,81.66
5217,6,4.8,366.85
5218,10,4.8,434.78
5219,3,7.2,157.15
5220,3,9.5,277.88
5221,1,6,178.44
5222,2,6.05,261.89
5223,1,8,251.64
5224,1,9,98.69
5225,1,9,311.75
5226,3,7.7,350.18
5227,4,5.9,63.68
5228,3,6.1,287.52
5229,1,8,84.29
5230,1,6.75,490.12
5231,3,9.8,338.27
5232,1,11,173.98
5233,2,6,264.6
5234,1,9,148.82
5235,3,3.6,333.11
5236,1,7.7,473.28
5237,1,8.5,137.74
5238,1,9.1,272.71
5239,2,10.6,313.15
5240,1,7.95,156.66
5241,2,7,178.87
5242,1,8,166.11
5243,4,11.8,279.35
5244,1,6.6,268.38
5245,4,9.2,159.67
5246,1,6.5,139.49
5247,2,10.1,228.73
5248,1,6.5,144.14
5249,3,12,232.7
5250,2,3.7,321.13
5251,3,7.4,207.13
5252,2,12,88.72
5253,1,9.3,70.31
5254,1,6.5,87.27
5255,3,8.6,143.04
5256,2,8.3,346.75
5257,2,7.05,277.71
5258,3,9,192.42
5259,2,9,157.91
5260,6,4.8,369.82
5261,3,8,277.97
5262,4,2.5,589.51
5263,3,9.2,80.91
5264,5,4,445.04
5265,2,3.2,242.69
5266,3,9,289.03
5267,1,8.4,518.99
5268,3,6.95,297.65
5269,2,10.9,259.6
5270,2,10.5,137.97
5271,2,7.55,257.83
5272,2,10,138.71
5273,1,6.45,110.62
5274,1,8.1,160.52
5275,1,9.5,149.99
5276,9,5.5,339.52
5277,10,4.3,343.37
5278,3,8.4,355.01
5279,7,3.5,617.48
5280,2,4.6,205.03
5281,1,11,218.6
5282,3,8.95,247.62
5283,2,8,239.26
5284,1,6.7,465.98
5285,3,8.05,240.81
5286,2,7.1,407.81
5287,2,6.45,203.68
5288,2,11.1,238.85
5289,5,5.2,384.26
5290,1,11.4,289.19
5291,2,3.7,349.12
5292,1,8.2,346.7
5293,4,10.9,437.46
5294,3,11,296.09
5295,2,7.5,129.91
5296,5,8.7,232.17
5297,3,8.6,143.04
5298,8,3.9,481.89
5299,2,10.5,544.1
5300,2,8.5,254.98
5301,3,7.5,65.4
5302,2,9,63.31
5303,1,10,133.04
5304,1,8.5,217.12
5305,9,6,318.98
5306,2,6.5,136.97
5307,1,7,87.2
5308,2,8.5,276.69
5309,2,9.1,354.52
5310,2,10.7,161.19
5311,6,3.2,541.27
5312,2,6.6,283.84
5313,1,7.5,269.52
5314,1,12,212.19
5315,2,9.2,258.79
5316,3,6,274.03
5317,2,6.1,301.78
5318,1,7.7,169.13
5319,1,7,63.16
5320,1,6.6,250.31
5321,8,3.2,312.25
5322,4,9.3,180.3
5323,1,8.7,179.15
5324,3,11,209.38
5325,4,6.1,399.83
5326,8,4.3,492.31
5327,2,6.5,166.63
5328,1,9.9,132.5
5329,2,6,234.66
5330,1,6.6,233.3
5331,3,7,197.53
5332,3,8.5,119.22
5333,3,3,222.47
5334,3,9.4,328.02
5335,2,6.15,498.86
5336,1,7,266.73
5337,3,8.5,243.92
5338,1,9.5,116.74
5339,3,3.4,353.83
5340,1,9.5,182.37
5341,6,2.7,492.71
5342,4,8.1,124.57
5343,1,7.75,71.29
5344,2,9.55,168.86
5345,2,8.85,99.41
5346,4,7.8,513.37
5347,3,7.75,148.22
5348,2,6.1,238.57
5349,2,6.95,152.69
5350,3,8,179.47
5351,1,9.1,324.61
5352,2,6.45,546.49
5353,1,8.4,521.01
5354,3,7,191.1
5355,4,7.85,116.48
5356,1,6.2,174.96
5357,1,5,150.23
5358,2,3.8,250.23
5359,2,6,193.55
5360,4,10.5,214.72
5361,3,8.7,204.18
5362,3,10.45,173.66
5363,7,6,471.06
5364,2,10,214.24
5365,1,5,138.97
5366,3,7.5,468.14
5367,1,10.5,557.14
5368,3,6.75,462.1
5369,3,9,297.42
5370,3,9,175.42
5371,2,8.5,304.08
5372,1,5,237.11
5373,2,9.1,193.58
5374,4,6.65,404.87
5375,3,10.4,355.86
5376,1,6.5,228.46
5377,2,10.3,309.38
5378,2,9.5,106.24
5379,2,8.5,226.78
5380,3,6.6,285.95
5381,3,11.3,116.05
5382,3,10.15,150
5383,1,5.4,83.15
5384,1,9,131.54
5385,3,10,121.07
5386,3,7.75,307.28
5387,4,3.3,211.78
5388,2,8.1,293.98
5389,1,11,92.86
5390,3,11,296.09
5391,3,5,187.46
5392,1,9.3,107.03
5393,2,8.5,115.08
5394,2,6.05,197.82
5395,4,7.6,342.19
5396,3,8,286.42
5397,4,9.9,399.45
5398,1,9,190.64
5399,1,6.2,453.95
5400,3,10.5,182.95
5401,3,12,204.48
5402,1,6.1,242.95
5403,1,10,116.08
5404,2,7,292.54
5405,1,11.1,335.66
5406,3,6.95,121.63
5407,1,6.2,135.95
5408,2,11.5,321.13
5409,1,8,187.22
5410,4,6.6,266.84
5411,4,6.7,260.47
5412,1,9,222.06
5413,3,10,64.01
5414,1,7.5,179.92
5415,8,5.8,539.85
5416,3,10,278.61
5417,9,4.8,394.87
5418,2,6.35,397.28
5419,2,6.8,554.19
5420,3,9,265.8
5421,1,10.2,225.19
5422,2,9.5,259.23
5423,3,10,162.73
5424,2,6,193.55
5425,1,6.5,403.1
5426,4,8.7,197.42
5427,10,5.2,557.21
5428,2,12,297.63
5429,1,7.25,159.28
5430,1,10,241.47
5431,2,8.7,231.2
5432,1,6,276.47
5433,1,4.9,350.4
5434,3,10,167.39
5435,3,6.5,80.64
5436,1,8,287.98
5437,3,9.4,204.16
5438,2,8.3,202.36
5439,2,9.4,222.56
5440,2,6.5,262.6
5441,4,6.85,188.46
5442,1,10,158.49
5443,2,7.4,188.55
5444,1,9,210.82
5445,1,7,297.72
5446,2,8,239.76
5447,4,4.4,219.87
5448,1,7.5,286.11
5449,2,5.3,226.76
5450,5,4.6,523.64
5451,1,9.2,114.94
5452,2,6.05,261.89
5453,1,9.9,218.53
5454,1,7.4,447
5455,3,10.15,274.01
5456,1,9.15,247
5457,1,9.5,125.05
5458,1,10,279.71
5459,2,6.05,515.65
5460,1,7.25,187.22
5461,2,11.1,498.68
5462,3,11,215.2
5463,2,9,85.16
5464,4,9.8,208.34
5465,1,11.9,436.53
5466,3,12,158.39
5467,3,7,220.79
5468,2,9,138.51
5469,4,4,228.44
5470,1,8,274.37
5471,2,5.1,144.89
5472,2,6.9,184.4
5473,1,10.1,273.83
5474,2,8,146.67
5475,4,11.6,234.39
5476,3,7,153.63
5477,2,10.3,115.73
5478,1,3,311.5
5479,2,6.6,372.84
5480,4,6.6,339.23
5481,4,7.3,509.93
5482,2,4.9,234.4
5483,4,6.6,286.05
5484,2,10,244.23
5485,2,8,115.1
5486,1,9.6,549.18
5487,1,8.25,120.24
5488,1,5.9,211.39
5489,2,9.1,229.57
5490,1,7,264.53
5491,4,11.3,228.86
5492,3,6,223.32
5493,2,12,366.58
5494,3,8,153.55
5495,1,7.8,182.28
5496,1,8.2,476.77
5497,2,6.5,331.92
5498,3,9.5,438.11
5499,9,4.5,450.57
5500,3,9,271.47
5501,2,7.55,162.85
5502,2,2.9,304.33
5503,3,4.9,351.35
5504,1,8.1,150.61
5505,1,8,278.02
5506,3,6.5,85.94
5507,4,9.7,420.3
5508,1,8,277.76
5509,3,10.2,163.92
5510,3,10.3,325.75
5511,2,6.9,414.53
5512,2,9.15,202.06
5513,1,7.4,187
5514,3,10,192.75
5515,1,12,210.16
5516,3,6.25,382.07
5517,2,10,170.33
5518,3,5.3,262.8
5519,1,9,201.84
5520,4,9.4,115.88
5521,4,4.8,164.29
5522,1,6.7,360.04
5523,1,7,170.15
5524,8,4.8,388.83
5525,4,7.5,108.72
5526,9,4.4,575.4
5527,1,6,253.2
5528,1,9,292.01
5529,2,2.9,201.34
5530,1,7.5,224.93
5531,4,9.85,287.4
5532,4,5,112.46
5533,2,8,101.64
5534,4,10.9,226.64
5535,6,3,379.03
5536,3,10.6,84.3
5537,4,7.15,329.85
5538,3,6.25,310.1
5539,1,9.5,203.37
5540,1,9.5,136.97
5541,9,2.6,522.64
5542,6,6.3,638.31
5543,7,6.3,462.33
5544,2,10.2,580.77
5545,2,9.6,466.21
5546,2,9,339.45
5547,1,6.7,119.15
5548,5,9.7,222.13
5549,1,7.5,65.56
5550,9,5.4,323.43
5551,1,9.5,173.28
5552,4,8.45,148.6
5553,3,7.5,248.48
5554,1,10,99.43
5555,3,8.5,215.99
5556,1,11.4,363.99
5557,2,4.5,277.92
5558,1,11.4,186.03
5559,4,6.6,129.05
5560,1,8.6,157.95
5561,4,10.7,162.13
5562,3,9,88.99
5563,2,6.7,395.31
5564,9,5.6,485.64
5565,1,11.5,251.09
5566,1,9.5,79.72
5567,7,3.3,559.33
5568,1,12,302.41
5569,2,6.3,367.15
5570,2,8,258.86
5571,4,5.9,209.38
5572,1,6.5,167.99
5573,2,6.6,175.3
5574,2,4.5,176
5575,1,11.4,132.14
5576,4,11.6,306.19
5577,4,9,354.44
5578,4,6.55,449.72
5579,3,10.5,226.08
5580,4,6.45,348.46
5581,4,6.6,171.24
5582,3,6.5,292.84
5583,3,2.9,215.35
5584,4,3.9,112.38
5585,4,9.35,251.42
5586,3,2.9,199.35
5587,1,7.4,112.12
5588,1,11,93.72
5589,2,6.1,107.58
5590,1,10,73.79
5591,3,10,238.79
5592,3,9.5,140.73
5593,1,10,84.15
5594,2,10.35,196.41
5595,2,4.9,175.4
5596,1,10.9,300.45
5597,2,11,78.74
5598,2,8.9,61.69
5599,1,6.85,543.33
5600,3,6.5,87.59
5601,1,5.3,236.06
5602,3,5.7,116.41
5603,4,6.8,398.35
5604,2,6.7,310.2
5605,1,9.7,279.45
5606,3,11.3,116.05
5607,3,6.8,119.38
5608,1,6.75,163.1
5609,3,9.7,233.21
5610,2,8.95,201.65
5611,1,9.7,87.16
5612,4,4.1,340.54
5613,3,7.3,218.04
5614,2,8.9,523.45
5615,4,9.85,109.41
5616,5,3.6,165.03
5617,2,8.4,250.85
5618,1,8.7,61.17
5619,2,6.6,192.93
5620,2,8.05,170.82
5621,1,8,445.61
5622,3,8.5,193.71
5623,4,9.9,304.4
5624,1,8.25,120.24
5625,4,7.9,106.33
5626,7,4.8,402.83
5627,1,8.5,137.74
5628,1,11,92.86
5629,1,9.5,244.41
5630,1,5.3,149.72
5631,2,11.8,512.43
5632,8,3.3,480.28
5633,1,3.5,181.96
5634,2,10.4,296.53
5635,4,1,338.03
5636,1,6.35,436.3
5637,2,5.9,101.66
5638,9,3.6,568.6
5639,3,8,286.82
5640,2,11,270.39
5641,4,9.9,64.62
5642,4,6.5,309.01
5643,10,4,598.01
5644,4,6.8,403.15
5645,3,12,232.7
5646,1,6.5,228.64
5647,3,8.5,513.07
5648,2,10.9,181.69
5649,2,6.45,203.68
5650,2,9.2,147.66
5651,1,6.05,276.74
5652,1,9,169.97
5653,3,2.9,134.39
5654,1,6,272.9
5655,1,6.4,201.19
5656,4,5.7,115.17
5657,1,6,160.71
5658,10,5.9,377.93
5659,1,6.5,236.83
5660,1,10,272.57
5661,1,8,261.96
5662,1,7,104.3
5663,5,3.6,293.08
5664,1,7.6,509.17
5665,2,6.8,132.34
5666,1,11.4,291.12
5667,3,2.8,299.31
5668,2,3.8,286.25
5669,7,5,526.03
5670,3,6,63.1
5671,4,10.1,252.56
5672,1,9.25,150.29
5673,1,5.9,187.34
5674,8,5.1,492.15
5675,3,8,93.97
5676,8,2.6,526.64
5677,1,8.7,200.31
5678,2,6.3,171.2
5679,1,6.6,370.78
5680,1,3,333.49
5681,1,8.1,150.61
5682,2,5.1,244.6
5683,4,6.7,178.14
5684,1,6.1,242.95
5685,3,7.8,149.53
5686,4,8.2,301.8
5687,1,12,110.29
5688,4,4.2,202.69
5689,6,3.4,388.41
5690,3,10,355.51
5691,2,6.75,280.27
5692,2,8.3,69.04
5693,5,3.7,329.13
5694,2,7.95,219.6
5695,3,9.3,229.8
5696,2,5.8,314.25
5697,1,8.5,219.7
5698,2,5,159.16
5699,3,8.4,227.1
5700,1,9,283.51
5701,2,8.7,329.29
5702,1,12,223.74
5703,2,4.4,114.83
5704,1,8,84.29
5705,1,7.4,137.16
5706,1,8,242.45
5707,4,9.2,211.66
5708,4,7.7,316.16
5709,4,11.8,563.37
5710,5,4.7,249.12
5711,2,4.3,315.75
5712,1,7.65,115
5713,3,9.5,290.49
5714,2,7.9,562.45
5715,1,7.4,205.16
5716,1,6.7,123.1
5717,1,8.5,295.77
5718,6,2.6,507.61
5719,1,7.3,135.33
5720,2,5.4,196.88
5721,2,8.2,194.84
5722,3,6.65,108
5723,3,6.9,224.6
5724,2,6.5,171.1
5725,1,8.5,173.26
5726,4,7.8,518.42
5727,3,11,273.11
5728,1,10,92.98
5729,2,10.9,460.53
5730,1,12,210.16
5731,1,10,295.24
5732,4,7.1,279.72
5733,1,5.4,149.9
5734,3,9.1,158.92
5735,4,10.6,269.17
5736,4,6.45,192.66
5737,1,6,266.22
5738,2,4.1,139.6
5739,3,6.65,293.06
5740,2,9.5,156.14
5741,1,8,122.87
5742,4,8.8,257.44
5743,3,5.4,160.84
5744,9,4.4,489.42
5745,2,7,187.92
5746,1,8.5,120.23
5747,3,10,195.45
5748,2,10.6,384.2
5749,1,8.2,141.14
5750,3,7,211.36
5751,1,9,219.46
5752,1,6.05,225.83
5753,2,8,139.89
5754,2,11.3,81
5755,1,6.35,391.25
5756,3,11.2,137.96
5757,2,10.45,253.68
5758,3,8.4,93.53
5759,4,3.1,313.6
5760,1,7.8,111.31
5761,2,9.1,171.73
5762,2,7.3,375.91
5763,6,5.9,490.95
5764,1,6.4,551.98
5765,2,8.8,344.37
5766,1,10.1,236.93
5767,1,7,84.01
5768,2,7.1,279.97
5769,1,8,310.21
5770,1,7.9,164.48
5771,3,6,82.62
5772,1,8.5,200.27
5773,2,9,276.79
5774,1,6.5,197.36
5775,1,7.1,258.75
5776,1,8.5,272.68
5777,2,6.6,159.95
5778,1,9.8,150.33
5779,2,10,204.93
5780,2,9.5,201.66
5781,1,11.2,180.99
5782,3,7,294.25
5783,3,8.5,117.09
5784,1,10.45,255.63
5785,3,7.5,189.62
5786,4,8.7,118.12
5787,4,9.9,216.37
5788,1,7.3,245.74
5789,3,8,168.96
5790,2,10.4,432.02
5791,2,6.6,131.99
5792,7,6.3,374.37
5793,2,5.6,199.02
5794,2,12,67.54
5795,4,2.5,509.5
5796,2,9.6,269.39
5797,4,9.9,186.4
5798,1,7,299.78
5799,1,9.2,247.63
5800,3,11.5,500.08
5801,1,10.2,187.76
5802,1,6.15,101.06
5803,1,10,276.71
5804,2,7.1,440.79
5805,1,9.15,263.04
5806,3,8.95,189.63
5807,2,7.2,262.95
5808,3,10.5,305.11
5809,3,7,120.19
5810,1,7.5,135.95
5811,1,8,145.85
5812,2,3.8,252.27
5813,1,2.8,288.26
5814,2,6.9,199.41
5815,8,4.5,503.48
5816,4,11.6,532.15
5817,2,7,239.74
5818,4,8.8,163.39
5819,2,10.6,544.2
5820,2,6,115.71
5821,3,9.9,211.41
5822,1,12,179.59
5823,1,7.05,239.84
5824,4,7.6,312.19
5825,3,7,145.61
5826,2,7.05,94.83
5827,6,4.9,481.88
5828,1,7,123.91
5829,1,6.3,459.24
5830,4,9.1,363.72
5831,2,8,301.61
5832,1,12,147.31
5833,1,9,251.93
5834,3,10.6,84.3
5835,2,8.55,118.8
5836,3,7,287.8
5837,4,11.6,75.35
5838,3,9.5,252.65
5839,1,6.5,170.8
5840,2,7,74.25
5841,1,5,209.91
5842,2,7,222.39
5843,3,6.7,203.1
5844,1,11,308.01
5845,4,9.7,152.18
5846,1,9.1,251.97
5847,1,8.1,337.56
5848,1,6.2,135.95
5849,1,7.6,73.92
5850,1,6.5,122.95
5851,3,3.1,275.6
5852,2,5.2,174.62
5853,10,3.9,325.97
5854,4,7.8,71.38
5855,5,4.9,550.91
5856,4,6.8,348.3
5857,6,6.2,441.25
5858,4,8.1,520.67
5859,1,11,139.87
5860,2,11,198.64
5861,3,7.5,211.26
5862,4,8.7,196.41
5863,4,4.6,175.06
5864,1,6,266.63
5865,2,9,99.04
5866,4,7.35,114.47
5867,4,9.9,106.37
5868,1,7,269.99
5869,4,8.2,178.62
5870,2,8.45,212.61
5871,1,8.5,222.65
5872,2,7.1,208.99
5873,2,6.35,126.48
5874,2,4,215.42
5875,4,6.3,283.81
5876,4,11.9,499.49
5877,2,7.8,197.28
5878,3,6.5,152.37
5879,3,5,231.02
5880,1,9.05,92.85
5881,2,7,301.75
5882,3,7.4,191.98
5883,2,6.4,164.59
5884,4,7.1,107.52
5885,1,8.6,199.99
5886,1,5.6,79.39
5887,1,8,258.42
5888,3,11,208.1
5889,3,5.4,285.1
5890,4,7,227.44
5891,3,9,310.7
5892,3,4,308.45
5893,5,9.7,155.2
5894,2,6,130.43
5895,2,8,311.31
5896,5,8.7,176.12
5897,2,8.2,136.64
5898,3,8.4,277.88
5899,2,6.8,182.4
5900,1,6,299.62
5901,4,7.9,195.62
5902,3,8.15,115.09
5903,2,9,197.62
5904,4,7.15,548.85
5905,1,3.1,112.6
5906,1,5.4,185.82
5907,1,10.4,401.97
5908,4,4.1,113.52
5909,1,6.6,225.35
5910,2,3,260.49
5911,2,6.8,286.2
5912,3,10,89.55
5913,2,7,96.09
5914,1,7.4,231.84
5915,4,8.95,190.69
5916,2,4.9,234.4
5917,2,9.5,282.06
5918,2,4.5,261.94
5919,2,6.25,109.28
5920,2,11,152.99
5921,2,8.8,189.43
5922,1,11.5,415.07
5923,1,11,255.46
5924,5,6.7,162.12
5925,1,7.4,262.99
5926,1,9.1,272.71
5927,3,6,119.11
5928,1,10,124.68
5929,2,9.5,114.09
5930,4,9.3,282.72
5931,1,9.7,266.34
5932,1,5.8,134.31
5933,3,8,107.51
5934,1,7.5,95.36
5935,1,5,305.73
5936,3,7.85,143.49
5937,2,6,72.88
5938,2,6,185.78
5939,4,9.95,133.65
5940,2,4.1,320.6
5941,1,9.6,60.96
5942,1,7.5,258.21
5943,4,8.8,110.51
5944,8,3.2,312.25
5945,2,7.6,514.18
5946,5,4.8,483.82
5947,1,11,300.62
5948,3,11,254.04
5949,4,6.6,518.2
5950,3,6.8,243.22
5951,2,7.25,272.24
5952,1,10,107.39
5953,3,7,196.5
5954,2,8.7,193.29
5955,4,7.3,229.34
5956,4,10.3,309.81
5957,1,10,100.22
5958,6,5.7,448.73
5959,3,11,125.1
5960,1,6.5,144.14
5961,2,8.1,325.6
5962,2,6.25,579.08
5963,3,9,132.12
5964,2,7.1,464.77
5965,1,9,142.64
5966,1,9.5,111.35
5967,10,3.1,584.12
5968,2,8,199.63
5969,2,4.2,112.62
5970,1,7.8,467.44
5971,1,8.1,160.52
5972,1,8.65,213
5973,4,9.9,90.55
5974,2,11.1,231.86
5975,1,8.5,308.97
5976,2,9.3,355.74
5977,4,9.9,186.4
5978,1,7,136.55
5979,1,9,311.75
5980,1,7.1,307.97
5981,1,10,306.12
5982,2,9.5,116.57
5983,1,8,286.33
5984,3,5,204.11
5985,3,8.8,310.56
5986,2,8,184.07
5987,8,4.1,426.08
5988,2,8.7,181.12
5989,5,2.5,431.57
5990,1,8,230
5991,1,9.5,255.24
5992,1,6.5,80.17
5993,2,10,147.41
5994,9,2.5,425.56
5995,4,4.5,413.53
5996,1,9.05,238.85
5997,1,10,72.35
5998,3,8,74.44
5999,4,6.95,215.48
6000,2,6.5,309.05
6001,1,9,94.18
6002,1,9,184.55
6003,1,8.05,214.83
6004,3,7.4,259.98
6005,4,6.6,506.76
6006,4,7.9,199.5
6007,3,5.6,272.33
6008,1,6,233.62
6009,4,5.5,328.99
6010,1,10.7,202.47
6011,3,10,297.89
6012,1,11.3,466.85
6013,1,6.3,577.2
6014,3,3.1,229.61
6015,4,3.5,323.5
6016,1,11.2,238.92
6017,2,6,76.64
6018,1,7.5,114.56
6019,3,7.5,65.65
6020,1,8.5,206.57
6021,3,8,108.79
6022,1,6.5,259.53
6023,3,8.5,174.09
6024,4,3.7,259.16
6025,2,7.9,255.53
6026,2,8.5,274.01
6027,1,8,263.83
6028,2,9.6,186.08
6029,9,5.8,523.78
6030,1,12,179.08
6031,1,7.5,253.7
6032,1,7,118.3
6033,1,12,135.78
6034,2,6.3,283.77
6035,7,4.1,585.17
6036,2,10,114
6037,2,7.2,370.84
6038,4,5.9,69.69
6039,5,3.8,477.82
6040,3,4.1,158.54
6041,8,3.4,329.45
6042,3,6.6,188.34
6043,3,8,124.86
6044,2,6.15,264.9
6045,3,5,157.47
6046,2,6.5,131.36
6047,4,6.5,278.77
6048,2,6.4,336.89
6049,1,6,233.62
6050,1,7.6,87.96
6051,2,8.6,517.22
6052,4,4,198.48
6053,2,11.5,249.08
6054,3,8.5,291.61
6055,2,10.5,252.99
6056,2,10,222.42
6057,7,4.7,314.72
6058,1,12,115.11
6059,3,12,258.99
6060,1,11.8,87.54
6061,1,7.3,287.73
6062,4,7.6,320.17
6063,3,10,311.65
6064,2,6.5,135.83
6065,4,6.6,339.09
6066,2,12,88.72
6067,10,4.1,345.1
6068,4,10.6,139.04
6069,4,9.9,140.4
6070,2,9.5,231.82
6071,3,6.7,220.46
6072,1,4.1,134.52
6073,3,6,253.74
6074,3,8.5,185.71
6075,2,7.2,224.91
6076,1,6.1,129.57
6077,4,5.6,79.33
6078,3,10,134.29
6079,3,9,270.96
6080,2,8.75,145.23
6081,2,6.45,380.53
6082,1,3.1,253.61
6083,3,8,227.54
6084,1,7.5,159.41
6085,1,9.7,98.1
6086,4,8.95,156.69
6087,2,6.5,210.77
6088,3,11,226.74
6089,1,9.55,134.83
6090,1,3.1,112.6
6091,4,7.8,183.42
