id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
57990627.0,10500.0,10500.0,28.99,316.21,41913.62,8,1,36,1,1,4
47179182.0,20050.0,20050.0,16.99,714.74,5699.0,5,0,36,18,1,3
60175738.0,12000.0,12000.0,28.99,377.04,1497.25,9,1,36,6,0,2
41070345.0,35000.0,20000.0,28.99,447.83,5022.93,3,1,60,11,1,2
49077694.0,35000.0,35000.0,28.99,1084.87,35341.82,6,1,60,4,1,1
46507116.0,5000.0,5000.0,28.99,167.73,41913.62,4,1,36,12,1,2
54239012.0,25000.0,25000.0,19.99,662.21,3945.5,7,1,60,24,1,3
53171175.0,20000.0,20000.0,28.99,424.85,2560.2,7,1,60,8,1,3
41032907.0,10500.0,10500.0,28.99,328.5,3280.4,3,1,36,5,1,3
50485709.0,10000.0,10000.0,28.99,333.53,41913.62,6,1,36,11,0,3
63419265.0,13325.0,13325.0,28.99,429.9,852.4,11,1,36,10,0,4
59281250.0,4000.0,4000.0,14.65,137.98,558.2,9,1,36,15,1,3
54513477.0,12000.0,12000.0,15.61,419.58,2507.07,7,1,36,16,1,0
47737378.0,17950.0,17950.0,16.55,441.78,3075.96,5,1,60,17,1,1
46632954.0,15000.0,15000.0,28.99,455.86,41913.62,4,1,36,1,0,4
54100569.0,18000.0,18000.0,28.99,580.73,3474.39,7,1,36,8,0,0
52798510.0,14000.0,14000.0,28.99,451.68,3153.99,6,1,36,8,1,0
66433793.0,10000.0,10000.0,28.99,318.79,308.6,12,1,60,7,0,2
44076076.0,15000.0,15000.0,16.99,372.71,3346.83,4,1,60,18,1,2
43947157.0,3000.0,3000.0,28.99,92.53,830.46,4,1,36,4,0,1
43966999.0,10000.0,10000.0,28.99,335.45,3012.0,4,1,36,12,1,3
68132512.0,7000.0,7000.0,15.77,245.31,0.0,12,1,36,16,0,1
57774144.0,4500.0,4500.0,13.33,152.34,758.37,8,1,36,13,0,2
66410337.0,13000.0,13000.0,28.99,1372.97,410.42,12,1,36,2,0,1
64350672.0,4975.0,4975.0,18.49,181.09,351.96,11,1,36,22,1,2
46643412.0,16000.0,16000.0,28.99,486.25,3879.46,5,1,36,1,1,0
38644517.0,25000.0,25000.0,28.99,835.03,41913.62,1,1,36,11,1,2
51948692.0,10000.0,10000.0,28.99,301.15,1803.94,6,1,36,1,1,2
65677312.0,34500.0,34500.0,21.99,952.66,34524.24,11,1,60,26,1,3
46295356.0,9025.0,9025.0,13.99,308.41,2460.27,4,0,36,14,1,2
68614880.0,5600.0,5600.0,28.99,180.18,0.0,12,1,36,8,1,1
63468454.0,12000.0,12000.0,19.99,317.86,622.39,11,1,60,24,0,1
65611837.0,15000.0,15000.0,19.99,397.33,41913.62,12,1,60,24,1,1
57723116.0,14000.0,14000.0,28.99,313.48,1557.84,8,1,60,11,0,3
60195499.0,35000.0,35000.0,28.99,783.7,3110.9,9,1,60,11,1,2
46716467.0,4000.0,4000.0,28.99,123.37,985.42,5,1,36,4,0,2
57674191.0,7300.0,7300.0,19.19,268.3,41913.62,8,1,36,23,1,2
46725341.0,11000.0,11000.0,13.33,252.15,2000.91,4,0,60,13,1,4
56069525.0,30000.0,30000.0,16.55,738.34,3636.53,7,1,60,17,1,3
65413223.0,4000.0,1000.0,13.18,135.13,267.33,11,1,36,13,1,3
48080550.0,8000.0,8000.0,28.99,246.73,8254.47,5,1,36,4,0,3
42324737.0,18000.0,18000.0,28.99,555.13,18429.93,3,1,36,4,1,4
54900029.0,15000.0,15000.0,28.99,494.86,2959.55,7,0,36,10,1,3
66645389.0,7500.0,7500.0,17.57,269.53,254.89,12,1,36,19,1,2
51938184.0,14000.0,14000.0,13.33,1372.97,2240.94,6,1,60,13,1,2
67615782.0,1000.0,1000.0,28.99,33.5,0.0,12,1,36,12,0,2
40412780.0,30750.0,30750.0,15.99,747.62,8196.5,2,1,60,17,1,1
65068821.0,16000.0,16000.0,28.99,523.75,1027.96,11,1,36,9,1,3
63430623.0,14000.0,14000.0,28.99,466.95,924.34,11,1,36,11,0,2
42915512.0,12000.0,12000.0,28.99,271.14,2702.94,3,1,60,15,1,3
63897940.0,4000.0,4000.0,28.99,132.96,273.63,11,1,36,11,1,1
46517733.0,7000.0,7000.0,28.99,223.16,1781.71,4,1,36,7,0,1
61912432.0,31625.0,31625.0,17.86,800.67,2370.63,10,1,60,20,1,1
65976451.0,19000.0,19000.0,15.41,662.47,646.2,12,1,36,16,1,4
43349845.0,24800.0,24800.0,16.99,884.07,7933.22,3,1,36,18,1,2
55919101.0,35000.0,35000.0,19.99,927.1,4557.76,7,1,60,24,1,1
58532172.0,10000.0,10000.0,28.99,333.53,1343.16,8,1,36,11,1,3
57114727.0,15000.0,15000.0,28.99,318.64,1576.55,8,1,60,8,0,3
44078309.0,15000.0,15000.0,13.99,348.95,3128.89,4,1,60,14,1,0
43739209.0,16000.0,16000.0,17.57,402.57,3607.51,3,1,60,19,1,4
55149721.0,11925.0,11925.0,13.99,1372.97,2426.58,7,1,36,14,1,2
14428496.0,21000.0,21000.0,28.99,471.29,5155.28,1,1,60,11,1,4
68576389.0,35000.0,6000.0,28.99,193.05,0.0,12,1,36,8,1,2
66440711.0,20000.0,20000.0,28.99,643.1,621.41,12,1,36,8,1,2
55432088.0,15000.0,1000.0,18.55,546.44,3247.72,7,1,36,22,1,4
57346797.0,7500.0,7500.0,28.99,225.87,1127.13,8,0,36,1,0,1
48070836.0,8000.0,1000.0,28.99,244.8,1955.56,5,1,36,2,0,4
60784976.0,6000.0,6000.0,28.99,188.52,560.11,10,1,36,6,0,0
56582444.0,19800.0,19800.0,13.99,676.63,3352.37,8,1,36,14,1,0
67625954.0,25000.0,25000.0,15.41,871.67,0.0,12,1,36,16,0,1
65944693.0,15000.0,1000.0,28.99,338.16,327.67,12,1,60,12,1,2
63557646.0,35000.0,12500.0,19.19,325.57,631.15,11,1,60,23,1,2
43699392.0,20000.0,20000.0,28.99,611.98,20655.25,3,0,36,2,0,1
66535078.0,10000.0,10000.0,13.67,340.18,332.59,12,1,36,14,1,2
55158296.0,18000.0,18000.0,28.99,549.56,3291.12,7,1,36,2,0,0
46723486.0,4200.0,4200.0,28.99,135.51,1081.75,4,1,36,8,0,2
59229615.0,8000.0,8000.0,16.55,283.44,1115.37,9,1,36,20,1,1
57306470.0,13200.0,13200.0,28.99,414.74,2067.7,8,1,36,6,0,2
46661002.0,6000.0,6000.0,28.99,196.41,1567.62,0,1,36,9,0,1
64079044.0,8000.0,8000.0,28.99,263.78,522.45,11,1,36,10,1,2
61538980.0,7200.0,7200.0,14.65,248.36,730.43,10,1,36,15,1,4
39359312.0,15000.0,15000.0,28.99,474.7,5207.25,1,0,36,6,1,2
62013478.0,6000.0,6000.0,28.99,196.41,396.48,10,1,36,9,1,1
51881063.0,35000.0,35000.0,28.99,783.7,4678.3,7,1,60,11,0,2
40431779.0,6000.0,6000.0,28.99,202.14,2214.88,2,1,36,12,1,4
57752164.0,6000.0,6000.0,28.99,191.28,771.23,8,1,36,7,1,1
56320523.0,6000.0,6000.0,14.65,206.97,1029.97,7,1,36,15,1,2
38635267.0,21000.0,21000.0,15.99,510.57,6089.53,1,1,60,17,1,4
61036730.0,6000.0,1000.0,13.33,203.12,591.59,10,1,36,13,1,1
57154832.0,2625.0,2625.0,15.61,91.79,456.67,8,1,36,16,0,0
56071028.0,9600.0,9600.0,14.65,331.15,1640.12,7,0,36,15,0,2
49603140.0,16000.0,16000.0,28.99,495.94,3961.07,5,1,36,4,1,2
62287847.0,13200.0,13200.0,28.99,476.29,997.16,10,1,36,20,1,4
65404064.0,17000.0,17000.0,28.99,388.38,375.1,11,1,60,13,0,1
48202945.0,10000.0,10000.0,28.99,333.53,2688.71,5,1,36,11,0,2
65344709.0,24200.0,24200.0,17.57,608.88,573.45,0,1,60,19,1,3
65741404.0,25000.0,25000.0,28.99,824.29,1632.62,11,1,36,10,1,1
41470216.0,28000.0,28000.0,28.99,566.27,5638.15,2,1,60,5,0,2
43275697.0,25000.0,25000.0,28.99,782.15,26034.81,3,1,60,5,1,1
42964772.0,8000.0,8000.0,17.86,288.66,1988.86,3,0,36,20,1,2
56350168.0,18000.0,18000.0,28.99,603.81,2993.67,0,1,36,12,1,4
63340580.0,14000.0,1000.0,21.99,386.59,738.97,10,1,60,26,1,1
38414180.0,35000.0,26050.0,19.99,690.03,8251.43,1,1,60,23,1,4
63274288.0,3325.0,3325.0,13.99,113.63,224.68,10,1,36,14,0,1
57674634.0,15000.0,15000.0,28.99,478.19,1878.37,9,1,36,7,1,4
60025537.0,11025.0,11025.0,16.55,271.34,854.34,9,1,60,17,0,2
57167455.0,7000.0,7000.0,13.33,236.98,1179.72,8,1,36,13,0,3
62589584.0,23825.0,23825.0,13.33,546.13,1136.36,10,1,60,13,1,1
51848796.0,11400.0,11400.0,28.99,363.42,2538.13,6,1,60,7,1,4
46755639.0,10000.0,10000.0,28.99,314.2,2504.51,5,1,36,6,0,1
59071178.0,20000.0,20000.0,28.99,602.3,2397.38,8,1,36,1,0,2
63889509.0,5000.0,5000.0,28.99,163.67,324.29,11,1,36,9,1,3
46671463.0,12000.0,12000.0,15.61,289.34,2293.91,4,1,60,16,1,4
51928963.0,35000.0,35000.0,28.99,770.27,4599.2,6,1,60,10,1,2
63485450.0,35000.0,35000.0,13.99,1196.05,2364.9,10,1,36,14,1,4
48726375.0,6500.0,6500.0,14.65,224.22,1788.47,5,1,60,15,1,1
55100755.0,9600.0,9600.0,14.65,331.15,1647.94,7,1,36,15,1,4
49924306.0,12000.0,12000.0,28.99,369.93,2578.03,5,1,36,3,0,0
59132709.0,35000.0,19600.0,26.77,595.81,2310.37,9,1,60,31,1,1
49973152.0,3000.0,3000.0,28.99,96.79,675.87,5,1,36,8,0,1
62449802.0,5000.0,5000.0,28.99,1372.97,317.09,11,1,36,8,1,2
53984510.0,20000.0,1000.0,28.99,616.54,3683.93,7,1,36,3,1,4
58400580.0,8000.0,8000.0,13.33,270.83,1077.4,8,1,36,13,0,2
43004401.0,6250.0,6250.0,15.61,1372.97,1955.93,4,1,36,16,1,1
49994591.0,12500.0,12500.0,22.99,352.31,1017.02,5,0,60,30,1,3
59013213.0,28000.0,28000.0,28.99,557.88,2208.93,8,1,60,4,1,3
46497029.0,35000.0,15625.0,28.99,490.93,3920.34,4,1,36,6,1,2
39682461.0,6000.0,6000.0,28.99,199.26,6254.18,1,1,36,10,1,2
49956815.0,20000.0,20000.0,13.99,683.46,4768.68,6,1,36,14,1,2
54485613.0,20000.0,20000.0,28.99,510.6,2532.72,8,1,60,21,1,3
63487095.0,18325.0,18325.0,24.99,537.76,1050.08,10,0,60,29,1,2
55254842.0,15000.0,15000.0,28.99,457.97,2279.45,8,1,36,2,0,1
57794381.0,20000.0,20000.0,17.57,503.21,2050.01,8,1,60,19,1,2
50054000.0,14700.0,14700.0,28.99,493.11,3450.55,5,1,36,12,1,3
62285596.0,4500.0,4500.0,13.33,152.34,433.01,10,1,36,13,0,0
63527281.0,9000.0,1000.0,14.65,310.45,609.91,11,1,36,15,1,2
53995745.0,2000.0,2000.0,28.99,63.76,1583.37,7,1,60,7,1,3
46694009.0,10000.0,10000.0,28.99,303.91,2427.99,5,1,36,1,0,3
39649735.0,20925.0,20925.0,28.99,439.37,5244.86,1,1,60,7,1,1
61842563.0,9000.0,9000.0,28.99,282.78,844.25,10,1,36,6,1,4
57734632.0,10000.0,1000.0,15.61,241.12,972.86,8,1,60,16,1,4
60924257.0,5000.0,5000.0,28.99,1372.97,458.59,10,1,36,3,1,3
51125809.0,8000.0,8000.0,28.99,250.29,8138.72,6,1,36,5,0,3
53182669.0,10000.0,10000.0,17.86,360.83,2155.06,7,1,36,20,1,4
56129522.0,23000.0,23000.0,13.99,535.06,2657.42,7,1,60,15,1,2
46836449.0,6000.0,6000.0,28.99,196.41,1586.41,4,0,36,9,1,1
39560141.0,24925.0,24925.0,28.99,788.79,8652.68,1,1,36,6,1,4
46134649.0,10150.0,10150.0,28.99,340.49,10770.85,4,1,36,12,0,1
65916571.0,35000.0,35000.0,28.99,892.59,857.2,12,1,60,25,1,1
44259286.0,14350.0,1000.0,16.99,511.55,7657.69,4,1,36,18,1,2
46722114.0,7625.0,7625.0,14.65,263.02,2097.95,4,1,36,15,1,1
46634303.0,5000.0,5000.0,28.99,164.96,1316.48,4,1,36,10,0,0
67565376.0,22000.0,22000.0,19.48,576.52,0.0,12,1,60,22,1,2
43801177.0,3000.0,3000.0,28.99,1372.97,1749.16,3,1,36,12,1,2
46116481.0,16000.0,16000.0,13.33,541.65,4851.15,4,1,36,13,1,3
56020063.0,32000.0,32000.0,28.99,1020.13,5084.35,7,1,36,7,1,1
56111042.0,20000.0,20000.0,18.25,510.6,2532.72,8,1,60,21,1,1
53744591.0,10000.0,10000.0,28.99,327.34,1957.93,7,1,36,9,1,4
67929182.0,10950.0,10950.0,28.99,349.08,0.0,12,1,36,7,1,3
63888522.0,18000.0,18000.0,28.99,589.22,1167.45,11,1,36,9,0,2
42297060.0,18000.0,18000.0,28.99,550.79,41913.62,3,1,36,2,0,3
58583261.0,35000.0,10000.0,14.65,236.07,936.14,8,1,60,15,0,2
56039706.0,8000.0,8000.0,16.99,285.19,1410.85,7,1,36,18,1,1
47551227.0,35000.0,35000.0,20.49,936.86,7455.04,5,1,60,24,1,2
45414568.0,15000.0,15000.0,18.25,544.17,4882.32,4,1,36,21,0,3
61439761.0,35000.0,10000.0,28.99,308.27,917.15,10,1,36,3,0,2
40482055.0,16150.0,16150.0,24.99,642.04,7017.6,2,1,60,29,1,1
59142073.0,24200.0,24200.0,17.57,869.68,3419.67,9,1,36,19,1,1
40674449.0,12000.0,12000.0,13.99,410.08,12097.93,2,1,36,14,1,2
53392545.0,12000.0,12000.0,17.86,303.81,1810.95,7,1,60,20,0,3
54159150.0,30000.0,30000.0,28.99,1006.35,6165.0,7,1,60,12,1,3
64290170.0,14000.0,14000.0,28.99,297.39,618.09,11,1,60,8,0,1
56019979.0,19600.0,19600.0,28.99,399.11,1986.64,7,0,60,6,1,3
59291033.0,5000.0,5000.0,28.99,150.58,5053.5,9,1,36,1,0,2
39369476.0,8000.0,8000.0,28.99,265.68,2917.15,1,1,36,10,0,2
56099097.0,35000.0,35000.0,24.99,1027.1,5354.16,8,1,60,29,1,0
38468646.0,9000.0,9000.0,28.99,292.48,3499.27,1,1,36,8,0,4
43965208.0,9800.0,9800.0,15.61,342.66,2430.35,4,0,60,16,1,3
48394622.0,10400.0,10400.0,16.55,255.96,1014.28,0,0,60,17,1,4
46349773.0,18150.0,18150.0,18.84,469.23,3734.84,4,1,60,22,0,2
60884925.0,34200.0,1000.0,28.99,1069.97,3194.92,10,1,36,5,1,2
49763969.0,6450.0,6450.0,19.99,239.68,1670.6,6,1,36,24,0,1
40922915.0,4000.0,4000.0,15.61,139.86,41913.62,2,1,36,16,0,2
38596666.0,35000.0,1000.0,28.99,1179.12,12945.06,2,1,36,12,1,1
46367549.0,10000.0,10000.0,28.99,327.34,2612.61,4,1,36,9,0,2
47531363.0,8500.0,8500.0,28.99,258.32,41913.62,5,1,36,1,0,1
46825829.0,10400.0,10400.0,18.25,265.51,2113.54,5,1,60,21,1,4
56672849.0,10000.0,10000.0,28.99,333.53,1653.99,8,1,36,11,0,3
55099824.0,35000.0,35000.0,28.99,1095.0,6539.32,0,1,36,5,1,2
51167400.0,35000.0,35000.0,28.99,1115.77,8327.42,6,1,36,7,1,1
40385677.0,1000.0,1000.0,14.99,34.67,345.03,2,1,36,15,0,2
65149703.0,3000.0,3000.0,28.99,98.92,194.97,11,1,36,10,1,1
39450006.0,3500.0,3500.0,28.99,116.91,1283.6,1,1,36,11,1,2
66434628.0,21600.0,21600.0,13.67,498.91,41913.62,12,1,60,14,1,1
46506750.0,24000.0,24000.0,16.55,850.31,7446.74,4,1,36,17,1,1
59411859.0,10000.0,10000.0,28.99,202.24,804.58,9,1,60,5,0,1
50507608.0,35000.0,35000.0,13.99,814.21,5672.27,6,1,60,14,1,3
66523226.0,10000.0,10000.0,28.99,309.97,305.94,12,0,36,4,1,2
52016709.0,20000.0,20000.0,13.99,465.27,41913.62,6,1,60,14,1,2
44055442.0,35000.0,28000.0,28.99,860.47,7806.57,4,1,36,3,1,3
61550210.0,21000.0,21000.0,28.99,474.49,1408.67,10,1,60,12,1,3
52708699.0,30000.0,30000.0,28.99,610.88,3638.01,6,1,60,6,1,1
55523519.0,20000.0,20000.0,13.33,1372.97,2277.44,7,1,60,13,0,1
46195495.0,5000.0,5000.0,28.99,159.4,1429.51,4,1,36,7,0,4
46386455.0,25000.0,25000.0,15.61,874.12,7823.72,4,1,36,16,1,2
47990247.0,7625.0,7625.0,15.61,266.61,2119.65,5,1,36,20,1,4
62185472.0,20000.0,20000.0,16.55,492.23,41913.62,10,1,60,17,1,2
65220177.0,3800.0,3800.0,28.99,124.39,244.14,11,1,36,9,1,1
53081598.0,26525.0,26525.0,18.55,966.28,5770.34,7,0,36,22,1,3
41123209.0,18000.0,18000.0,13.33,609.36,6080.27,2,1,36,13,1,2
61036299.0,5950.0,5950.0,24.99,236.54,693.1,10,1,36,29,1,2
56069516.0,11675.0,11675.0,13.99,271.6,1348.93,8,1,60,14,0,2
47847436.0,15500.0,15500.0,28.99,476.34,3804.97,5,0,36,3,0,3
63414277.0,10000.0,10000.0,28.99,202.24,400.1,11,1,60,5,1,1
58912194.0,16150.0,16150.0,17.57,406.34,1609.6,8,1,60,19,1,0
48675505.0,6400.0,6400.0,28.99,197.38,1576.58,5,1,36,4,0,4
66440853.0,11000.0,11000.0,13.18,371.59,355.48,12,1,36,13,1,0
39259539.0,6000.0,6000.0,28.99,194.99,6424.01,1,1,36,8,1,1
59273236.0,7000.0,7000.0,28.99,229.14,908.01,9,0,36,9,1,4
65354278.0,35000.0,1000.0,17.57,880.61,812.28,11,1,60,19,1,1
45704441.0,24000.0,24000.0,19.52,629.47,5613.18,4,1,60,23,1,3
64009245.0,24000.0,24000.0,15.41,576.14,535.05,11,1,60,16,1,2
67900145.0,9800.0,9800.0,28.99,308.82,0.0,12,1,36,10,1,2
60861405.0,18000.0,18000.0,13.99,418.74,1242.23,9,0,60,14,0,1
52908791.0,25000.0,25000.0,28.99,782.15,41913.62,7,1,36,5,1,2
40737225.0,15000.0,1000.0,16.55,369.17,4047.08,2,1,60,17,0,3
67435508.0,5050.0,5050.0,28.99,183.08,0.0,12,1,36,21,0,3
44765549.0,21000.0,21000.0,28.99,657.0,21182.75,4,1,36,5,1,3
46612020.0,17000.0,17000.0,16.55,602.3,4802.77,0,1,36,17,1,2
53111134.0,26650.0,26650.0,17.57,957.73,5720.37,7,0,36,19,1,4
60627197.0,24000.0,24000.0,28.99,750.86,2231.54,10,1,36,5,0,3
63888637.0,2000.0,2000.0,28.99,1372.97,128.98,11,1,36,7,0,4
55108529.0,17000.0,17000.0,28.49,1372.97,3295.39,7,1,60,34,0,3
56271121.0,12000.0,12000.0,28.99,271.14,1347.24,8,1,60,15,0,1
42298050.0,26575.0,26575.0,19.52,697.0,5061.98,4,0,60,23,1,2
46114856.0,5000.0,1000.0,28.99,156.43,1405.68,4,1,36,5,0,2
60893155.0,8000.0,8000.0,16.99,285.19,840.47,10,0,36,18,1,2
60707157.0,7800.0,7800.0,28.99,260.16,1029.99,9,0,36,11,1,3
60864759.0,8900.0,8900.0,28.99,283.73,869.32,10,1,36,7,0,3
38645124.0,20400.0,20400.0,28.99,672.13,41913.62,1,1,36,9,1,3
40317498.0,20000.0,20000.0,28.99,448.85,4923.58,2,1,60,11,1,4
38578335.0,6000.0,6000.0,14.99,207.97,2485.65,1,1,36,15,1,4
59131568.0,18000.0,18000.0,28.99,418.74,1660.97,9,1,60,14,0,4
40412749.0,12000.0,12000.0,28.99,1372.97,3770.64,3,1,36,9,0,2
60923568.0,2600.0,2600.0,15.61,90.91,268.22,10,1,36,16,1,1
43290337.0,7500.0,7500.0,28.99,239.1,41913.62,4,1,36,7,1,2
55158882.0,9275.0,9275.0,14.65,319.94,1904.54,7,0,36,15,1,1
53424215.0,6500.0,6500.0,28.99,218.05,1317.04,7,1,36,12,1,2
41236738.0,8000.0,8000.0,14.65,275.96,2781.66,3,1,36,15,1,3
64361287.0,24000.0,24000.0,28.99,785.62,1549.26,11,1,36,9,1,1
59092755.0,30000.0,30000.0,13.33,687.68,2728.5,9,1,60,13,1,4
55959310.0,21750.0,21750.0,20.99,588.29,2916.09,7,1,60,25,1,3
40550244.0,24000.0,24000.0,28.99,533.75,5839.28,1,1,60,10,1,3
41349754.0,28000.0,28000.0,28.99,632.66,6427.29,3,1,60,12,0,4
39320189.0,4725.0,4725.0,28.99,186.62,2243.47,1,1,36,28,0,0
55202507.0,6500.0,6500.0,21.99,248.21,1473.38,7,1,36,26,1,1
66575655.0,5000.0,1000.0,19.99,185.8,180.25,12,1,36,24,1,1
54364507.0,12000.0,12000.0,28.99,312.55,1537.16,8,1,60,23,1,4
66644179.0,20000.0,20000.0,28.99,437.05,424.58,12,1,60,10,0,2
40502545.0,12000.0,12000.0,28.99,272.98,2994.12,2,1,60,12,1,1
46526114.0,20000.0,20000.0,15.61,699.3,6259.01,4,1,36,16,1,3
58533773.0,35000.0,35000.0,16.99,869.66,4086.13,0,1,60,18,1,4
38517448.0,35000.0,4000.0,14.99,138.65,1660.47,1,1,36,15,1,4
53754353.0,10000.0,10000.0,24.99,293.46,852.61,7,0,60,29,1,1
40318017.0,10000.0,10000.0,28.99,314.25,3452.2,1,1,60,5,1,1
58583220.0,7800.0,7800.0,13.99,266.55,1326.69,8,1,36,14,1,3
64957250.0,28000.0,28000.0,28.99,863.16,1704.88,11,1,36,3,1,3
60465564.0,7900.0,7900.0,28.99,258.6,1029.58,9,1,36,9,1,1
57145964.0,11000.0,11000.0,13.99,255.9,41913.62,8,1,60,14,1,1
62784330.0,13525.0,13525.0,13.99,462.19,41913.62,10,1,36,14,1,2
63783298.0,23050.0,23050.0,13.67,532.4,1029.79,11,0,60,14,1,2
40472332.0,10000.0,10000.0,28.99,336.9,3698.68,2,1,36,12,0,4
54938360.0,24000.0,24000.0,28.99,805.08,4796.64,0,1,36,12,1,2
47330612.0,6000.0,6000.0,28.99,201.27,1601.7,5,0,36,12,0,2
66582147.0,12000.0,12000.0,28.99,245.51,239.92,12,1,60,6,0,2
60903130.0,25000.0,25000.0,28.99,782.15,2324.53,10,1,36,5,1,2
49333135.0,18000.0,18000.0,28.99,563.15,13926.27,5,1,36,5,0,2
65472491.0,19000.0,19000.0,28.99,572.19,1133.15,11,1,36,1,0,4
59131012.0,25000.0,25000.0,19.19,651.14,2551.25,8,1,60,23,1,2
48896507.0,35000.0,1000.0,21.99,966.47,6722.53,5,1,60,26,1,4
38341427.0,25000.0,25000.0,28.99,760.89,21153.04,1,1,36,1,1,2
54513891.0,21000.0,21000.0,15.61,506.34,3130.42,7,1,60,16,1,4
65413616.0,13500.0,13500.0,28.99,293.46,41913.62,11,1,60,9,0,1
56230407.0,14000.0,14000.0,28.99,427.44,2132.35,8,1,36,2,1,2
67246124.0,14000.0,14000.0,28.99,438.0,431.86,12,1,36,5,0,4
62287554.0,11000.0,1000.0,28.99,360.08,713.44,10,1,36,9,1,3
63014209.0,16000.0,16000.0,28.99,325.81,970.16,10,1,60,6,0,1
63429673.0,6000.0,6000.0,28.99,1372.97,394.08,10,1,36,12,1,3
51296823.0,20000.0,1000.0,28.99,645.25,4494.55,6,1,36,8,1,2
46264539.0,25000.0,25000.0,16.99,891.2,7082.41,5,1,36,18,0,2
41081696.0,12000.0,12000.0,28.99,268.7,2670.61,2,1,60,11,1,1
38812579.0,20000.0,20000.0,17.86,506.35,20070.45,1,1,60,20,1,3
63217840.0,22000.0,22000.0,13.33,744.77,1522.12,10,1,36,13,1,2
56914749.0,9125.0,9125.0,28.99,301.04,1499.35,0,1,36,10,1,4
40207654.0,12850.0,12850.0,18.54,330.1,3617.86,2,1,60,21,1,2
66635060.0,21000.0,21000.0,28.99,661.76,651.98,12,1,36,6,1,2
55192819.0,12000.0,12000.0,14.65,283.28,1406.63,7,1,60,15,1,1
59879315.0,6000.0,6000.0,28.99,180.69,720.99,9,1,36,1,0,0
47148318.0,8000.0,8000.0,28.99,250.29,41913.62,4,1,36,5,0,1
59221398.0,35000.0,18000.0,28.99,375.14,1528.07,9,1,60,7,1,1
46613771.0,10000.0,10000.0,28.99,303.91,2427.99,4,1,36,5,0,3
47979186.0,12000.0,12000.0,14.65,283.28,2256.47,5,1,60,15,1,3
50526456.0,3000.0,3000.0,16.55,106.29,738.51,5,1,36,17,1,3
12606806.0,24975.0,24975.0,28.99,549.65,3831.55,6,1,60,10,1,2
67268297.0,8000.0,1000.0,28.99,240.92,0.0,12,1,36,1,1,2
63752649.0,35000.0,28000.0,28.99,863.16,1715.6,11,1,36,3,1,3
48666261.0,16000.0,16000.0,28.99,339.88,2030.4,5,0,60,8,1,1
46536128.0,8000.0,8000.0,28.99,250.29,2245.6,4,1,36,5,0,2
46686335.0,5600.0,5600.0,28.99,175.2,1399.15,0,1,36,5,1,1
57317034.0,14000.0,14000.0,28.99,308.11,14380.6,8,1,60,10,0,2
67435695.0,30000.0,30000.0,15.41,720.18,0.0,0,1,60,16,1,2
64107158.0,6000.0,6000.0,28.99,180.69,359.61,0,1,36,1,0,1
58524144.0,18000.0,18000.0,28.99,600.36,2441.03,9,1,36,11,1,4
57883011.0,15000.0,15000.0,28.99,483.94,1919.11,8,1,36,8,0,4
59080831.0,10000.0,10000.0,28.99,333.53,1333.95,9,1,60,11,1,3
40373432.0,23800.0,23800.0,13.99,553.67,6071.87,2,1,60,14,1,3
65303047.0,7000.0,1000.0,28.99,230.8,457.13,11,1,36,10,1,4
49993949.0,14875.0,14875.0,28.99,327.37,2267.77,5,1,60,10,1,2
38587453.0,15250.0,15250.0,28.99,454.79,41913.62,1,1,60,31,1,2
59262001.0,35000.0,27600.0,28.99,910.54,3733.99,9,1,36,10,1,1
45374752.0,20000.0,20000.0,28.99,614.62,7214.4,5,1,36,3,1,4
43870173.0,25325.0,25325.0,18.25,646.54,5793.18,3,1,60,21,1,3
65394126.0,13000.0,13000.0,28.99,425.55,409.68,11,1,36,9,1,3
40736523.0,21650.0,21650.0,16.55,532.84,5841.33,2,1,60,17,1,3
67939501.0,25850.0,25850.0,13.18,873.24,0.0,12,1,36,13,0,0
62774524.0,2000.0,2000.0,28.99,65.99,195.41,10,1,36,10,1,2
60676419.0,28000.0,28000.0,28.99,867.9,2581.11,10,1,36,4,1,2
46683859.0,12000.0,12000.0,28.99,271.14,2160.66,4,1,60,12,0,1
63712391.0,15000.0,15000.0,13.67,346.47,681.55,11,1,60,14,0,1
50075024.0,35000.0,35000.0,19.99,927.1,6450.83,6,1,60,24,1,4
42483144.0,18000.0,1000.0,13.99,615.11,7216.23,3,1,36,14,1,1
56020863.0,4500.0,4500.0,28.99,150.96,751.63,7,1,36,12,1,2
57245097.0,8000.0,8000.0,15.61,279.72,1391.66,8,1,36,16,1,1
55553754.0,35000.0,35000.0,28.99,1099.69,5482.54,7,0,36,6,1,3
56070922.0,13000.0,1000.0,28.99,428.88,2509.01,7,1,36,10,1,4
66591440.0,5000.0,5000.0,28.99,166.05,162.72,12,1,36,11,1,2
48665860.0,25000.0,25000.0,28.99,818.35,6516.27,5,1,36,9,0,1
57275149.0,20400.0,20400.0,28.99,415.4,1652.33,8,1,60,6,0,2
67435151.0,8400.0,8400.0,28.99,270.1,267.82,12,1,36,8,1,3
52047255.0,14400.0,14400.0,18.55,1372.97,2575.09,6,1,60,22,1,2
38638030.0,6000.0,6000.0,28.99,200.41,2396.66,1,1,36,11,1,2
